,Year_stats,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
17244,2012,Ben Uzoh,PG,23,CLE,2,0,13,8.1,20.2,0.4,0,0,0,8.1,20.2,0.4,0,0,0,8.1,8.1,16.2,8.1,4,0,0,4,16.2,,115,104
17245,2012,Ben Uzoh,PG,23,TOR,16,8,357,5,14.2,0.351,0,0.2,0,5,14,0.355,1.7,2.9,0.579,2.6,6.9,9.5,8.9,2.4,0.5,2.9,4.5,11.6,,90,103
17246,2012,Anderson Varejao,C,29,CLE,25,25,785,7.6,14.9,0.514,0,0.3,0,7.6,14.6,0.523,2.9,4.3,0.672,7.3,11.9,19.2,2.9,2.3,1.1,3,4.2,18.1,,110,103
17247,2012,Greivis Vasquez,SG,25,NOH,66,26,1706,7.2,16.7,0.43,1.4,4.3,0.319,5.8,12.4,0.469,3.1,3.7,0.821,0.7,4.8,5.5,11.4,1.9,0.3,4.7,4,18.8,,101,107
17248,2012,Jan Vesely,PF,21,WAS,57,20,1078,5.6,10.5,0.537,0,0,0,5.6,10.4,0.539,1.6,3,0.532,4.9,7.1,12,2.3,1.9,1.5,2.9,7.5,12.8,,104,105
17249,2012,Charlie Villanueva,PF,27,DET,13,0,180,10.5,27.2,0.385,4.5,13.4,0.333,6,13.7,0.435,1.8,2.1,0.857,2.7,11.7,14.3,1.8,2.1,1.5,2.1,7.5,27.2,,100,101
17250,2012,Nikola Vucevic,C,21,PHI,51,15,812,8.6,19.2,0.45,0.2,0.5,0.375,8.4,18.7,0.452,1.2,2.2,0.529,5.8,10.4,16.2,2,1.3,2.2,2.2,7.3,18.7,,99,97
17251,2012,Dwyane Wade,SG,30,MIA,49,49,1625,13.5,27.1,0.497,0.5,1.8,0.268,13,25.3,0.513,7.6,9.6,0.791,2.4,5.3,7.7,7.3,2.7,2,4.2,3.6,35,,112,99
17253,2012,Von Wafer,SG,26,ORL,33,1,469,8.2,18.1,0.452,1.6,4.5,0.359,6.6,13.6,0.483,4.4,6.2,0.704,0.7,4.5,5.2,3.3,1.1,0.3,4,3,22.3,,98,107
17254,2012,Henry Walker,SG,24,NYK,32,8,620,5.7,14.2,0.398,3,9.4,0.319,2.7,4.8,0.552,1.4,1.7,0.85,0.7,5.9,6.6,3.1,1.6,0.6,2.9,7,15.7,,98,103
17255,2012,Kemba Walker,PG,21,CHA,66,25,1792,8.3,22.6,0.366,2,6.6,0.305,6.2,15.9,0.392,4.9,6.3,0.789,0.9,6,6.9,8.5,1.8,0.6,3.5,2.3,23.5,,96,111
17256,2012,John Wall,PG,21,WAS,66,66,2386,8.2,19.4,0.423,0.1,0.9,0.071,8.2,18.5,0.44,6.9,8.7,0.789,1,5.5,6.5,11.5,2.1,1.2,5.5,3,23.4,,100,107
17257,2012,Ben Wallace,C,37,DET,62,11,980,1.9,4.7,0.395,0.1,0.2,0.25,1.8,4.5,0.402,0.9,2.6,0.34,4.4,10.3,14.8,2.4,2.6,2.8,1.9,3.3,4.7,,93,100
17258,2012,Gerald Wallace,SF,29,TOT,58,58,2076,7.3,16.1,0.454,1.2,3.8,0.307,6.1,12.3,0.5,4.6,5.7,0.8,2.2,7.6,9.8,4.2,2.2,0.9,2.8,3.7,20.3,,109,106
17259,2012,Gerald Wallace,SF,29,POR,42,42,1503,7.1,15.1,0.472,0.9,3.4,0.265,6.2,11.6,0.533,4.4,5.6,0.776,2.2,7.5,9.7,4,2.2,0.9,2.9,3.7,19.5,,108,105
17260,2012,Gerald Wallace,SF,29,NJN,16,16,573,7.8,18.8,0.416,1.9,4.8,0.385,5.9,13.9,0.427,5.1,5.9,0.859,2.2,7.9,10.1,4.6,2.1,1,2.5,3.5,22.6,,110,107
17261,2012,Luke Walton,PF-SF,31,TOT,30,0,364,3.5,9.4,0.369,1,2.9,0.35,2.5,6.5,0.378,0,0,0,1.9,5.2,7.1,5.1,0.7,0.1,3.9,5.9,8,,80,112
17262,2012,Luke Walton,SF,31,LAL,9,0,65,4.9,11.4,0.429,0,3.3,0,4.9,8.2,0.6,0,0,0,4.9,6.5,11.4,4.1,1.6,0,1.6,7.3,9.8,,104,105
17263,2012,Luke Walton,PF,31,CLE,21,0,299,3.2,9,0.353,1.2,2.8,0.438,1.9,6.2,0.314,0,0,0,1.2,4.9,6.2,5.3,0.5,0.2,4.4,5.6,7.6,,76,113
17264,2012,Hakim Warrick,PF,29,PHO,35,0,503,7.6,18.5,0.411,0.1,1,0.1,7.5,17.5,0.429,7.8,10.2,0.768,3.2,6.3,9.5,3.1,0.8,0.3,3.7,3.6,23.2,,100,109
17265,2012,Darryl Watkins,C,27,NOH,5,0,98,3.9,7.8,0.5,0,0,0,3.9,7.8,0.5,5,10,0.5,4.4,10.5,15,1.7,2.8,2.2,4.4,7.8,12.8,,90,99
17266,2012,C.J. Watson,PG,27,CHI,49,25,1159,7.5,20.3,0.368,3.2,8,0.393,4.3,12.3,0.352,3.9,4.8,0.808,1,3.9,4.9,9.3,2.1,0.4,4.5,4.8,22,,101,101
17267,2012,Earl Watson,PG,32,UTA,50,2,1033,2.7,8.1,0.338,0.5,2.6,0.192,2.2,5.5,0.407,1.6,2.3,0.674,1.5,4.6,6.1,11,2.7,1.1,4.3,5.3,7.6,,90,106
17268,2012,Martell Webster,SF,25,MIN,47,26,1140,5.2,12.3,0.423,1.7,4.9,0.339,3.5,7.4,0.479,2.6,3.2,0.792,1.9,5.7,7.6,1.8,1.4,0.8,2.1,3.9,14.6,,105,108
17269,2012,David West,PF,31,IND,66,66,1925,9.6,19.7,0.487,0.1,0.2,0.222,9.5,19.4,0.491,3.9,4.8,0.807,3.2,8.7,11.9,3.8,1.4,1.3,2.6,4.4,23.1,,110,102
17270,2012,Delonte West,PG,28,DAL,44,33,1060,8.2,17.8,0.461,1.3,3.8,0.355,6.9,14.1,0.489,3.1,3.5,0.886,0.6,4.4,5,6.9,2.9,0.5,3.8,3.3,20.9,,102,103
17271,2012,Russell Westbrook,PG,23,OKC,66,66,2331,12.8,28,0.457,1.4,4.3,0.316,11.4,23.7,0.482,7.5,9.1,0.823,2.1,4.5,6.7,8,2.5,0.5,5.3,3.3,34.5,,108,105
17272,2012,D.J. White,PF,25,CHA,58,11,1098,8.4,16.9,0.493,0,0,1,8.3,16.9,0.491,2.1,2.9,0.705,2.4,7.6,10,2.3,0.8,1.1,2.1,4.5,18.8,,100,111
17273,2012,Hassan Whiteside,C,22,SAC,18,0,109,5.6,12.6,0.444,0,0,0,5.6,12.6,0.444,2.3,5.6,0.417,7.4,10.7,18.1,0,1.4,7,2.3,5.6,13.5,,98,102
17274,2012,Chris Wilcox,C,29,BOS,28,4,481,7.1,11.8,0.598,0,0,0,7.1,11.8,0.598,2.7,4.3,0.615,4.2,9.3,13.5,1.3,1.2,1,3.3,7.1,16.8,,105,98
17275,2012,Damien Wilkins,SF,32,DET,60,2,922,4.4,11.3,0.394,0.4,1.3,0.304,4,9.9,0.406,2,3.2,0.63,1.3,4.6,5.8,2.6,1.7,0.8,1.8,5,11.3,,93,108
17276,2012,Deron Williams,PG,27,NJN,55,55,1999,10.4,25.6,0.407,3.1,9.1,0.336,7.4,16.5,0.446,6.8,8.1,0.843,0.6,4.3,4.9,12.8,1.8,0.5,5.8,3.2,30.7,,106,111
17278,2012,Derrick Williams,PF,20,MIN,66,15,1418,7.4,18.1,0.412,1.3,5,0.268,6.1,13.1,0.467,4.9,7.1,0.697,2.8,8.5,11.3,1.4,1.1,1.1,2.8,3.4,21.2,,100,106
17279,2012,Elliot Williams,SG,22,POR,24,0,149,13.1,26.1,0.5,2.8,9.5,0.296,10.2,16.6,0.617,2.1,6.4,0.333,2.5,4.2,6.7,2.1,2.1,1.1,1.8,6.4,31.1,,106,107
17280,2012,Jordan Williams,C,21,NJN,43,5,635,6.5,12.7,0.507,0,0,0,6.5,12.7,0.507,3.6,5.5,0.652,5.5,7.5,13.1,0.9,1.8,1.3,1.9,5.1,16.5,,112,108
17281,2012,Lou Williams,PG,25,PHI,64,0,1682,10.1,24.9,0.407,2.6,7.3,0.362,7.5,17.6,0.425,7.5,9.3,0.812,1,4,4.9,7,1.7,0.6,2.3,2.9,30.4,,110,102
17282,2012,Marvin Williams,SF,25,ATL,57,37,1500,7.2,16.7,0.432,2.1,5.3,0.389,5.1,11.4,0.452,4.1,5.2,0.788,2.7,7.7,10.4,2.5,1.7,0.6,1.4,3,20.5,,113,101
17283,2012,Mo Williams,SG,29,LAC,52,1,1472,9.5,22.3,0.426,3.4,8.7,0.389,6.1,13.6,0.449,2.6,2.9,0.9,0.8,2.8,3.6,5.9,1.9,0.3,3.1,3.8,25,,107,109
17284,2012,Reggie Williams,SF,25,CHA,33,13,747,7.5,18,0.416,2.3,7.5,0.308,5.1,10.4,0.493,2,2.8,0.725,1.9,4.7,6.6,4.2,1.4,0.2,2.3,2.4,19.3,,100,113
17285,2012,Sean Williams,C,25,TOT,11,0,107,6.9,10.8,0.636,0,0,0,6.9,10.8,0.636,5.9,6.4,0.923,6.4,5.9,12.3,2.5,2,3.9,4.9,8.9,19.7,,117,98
17286,2012,Sean Williams,C,25,DAL,8,0,65,9.7,12.9,0.75,0,0,0,9.7,12.9,0.75,4,4.8,0.833,7.3,3.2,10.5,1.6,0.8,4,5.7,11.3,23.4,,118,103
17287,2012,Sean Williams,C,25,BOS,3,0,42,2.5,7.6,0.333,0,0,0,2.5,7.6,0.333,8.9,8.9,1,5.1,10.1,15.2,3.8,3.8,3.8,3.8,5.1,13.9,,114,89
17288,2012,Shawne Williams,SF,25,NJN,25,6,514,4.4,15.2,0.286,2.2,9,0.241,2.2,6.2,0.35,0.8,1.1,0.727,2.1,5,7,1.7,1,1.1,1.3,4.6,11.7,,84,112
17289,2012,Shelden Williams,C,28,NJN,58,35,1276,4,8.4,0.478,0,0,0,4,8.4,0.478,3.2,4.3,0.731,5.9,8.7,14.6,1.5,2,1.6,2.8,6.2,11.2,,107,106
17290,2012,Terrence Williams,SG,24,TOT,30,0,550,7.9,18.4,0.429,1.5,4.3,0.348,6.4,14.2,0.454,2.5,4.3,0.587,1.2,8.3,9.5,6.1,1.9,0.7,4,3.3,19.8,,96,107
17291,2012,Terrence Williams,SG,24,HOU,12,0,181,5.8,16.5,0.351,2.3,5.5,0.421,3.5,11,0.316,1.7,3.5,0.5,0.6,7.5,8.1,2.9,1.2,0.3,2.9,4.6,15.6,,85,107
17292,2012,Terrence Williams,SG,24,SAC,18,0,369,8.9,19.4,0.461,1.1,3.7,0.296,7.8,15.7,0.5,2.9,4.7,0.618,1.5,8.7,10.2,7.6,2.2,0.8,4.5,2.6,21.8,,99,108
17293,2012,Metta World Peace,SF,32,LAL,64,45,1720,5.6,14.3,0.394,1.7,5.8,0.296,3.9,8.5,0.46,2.2,3.5,0.617,2.2,4.5,6.7,4.3,2.1,0.8,2.1,4.2,15.2,,102,105
17294,2012,Brandan Wright,C,24,DAL,49,0,791,9.6,15.5,0.618,0,0.1,0,9.6,15.4,0.621,3.5,5.4,0.634,4.1,7.4,11.5,0.9,1.5,4.2,1.4,4,22.6,,124,100
17295,2012,Chris Wright,SF,23,GSW,24,1,186,6.4,12.6,0.511,0,0,0,6.4,12.6,0.511,6.7,8.7,0.774,5.3,7.3,12.6,1.1,2,3.6,2.2,6.1,19.6,,120,106
17296,2012,Dorell Wright,SF,26,GSW,61,61,1650,7,16.6,0.422,3.3,9.2,0.36,3.7,7.4,0.5,2.5,3.1,0.816,1.9,6.9,8.8,3,1.8,0.8,1.6,3.1,19.8,,111,109
17297,2012,Nick Young,SG,26,TOT,62,35,1729,9.6,23.8,0.403,3.1,8.6,0.365,6.5,15.2,0.424,4.4,5.1,0.852,0.9,3.1,4,1.7,1.3,0.5,2.5,4.3,26.7,,102,110
17298,2012,Nick Young,SG,26,WAS,40,32,1211,10.3,25.3,0.406,3.1,8.4,0.371,7.2,16.9,0.424,4.8,5.6,0.862,0.9,3.3,4.2,2,1.3,0.5,2.5,3.9,28.5,,103,111
17299,2012,Nick Young,SG,26,LAC,22,3,518,7.9,20.1,0.394,3.1,8.8,0.353,4.8,11.2,0.426,3.3,4.1,0.821,1.1,2.6,3.7,1,1.5,0.6,2.5,5.3,22.2,,100,110
17300,2012,Sam Young,SF,26,TOT,35,2,375,6.4,18,0.354,0.7,2.4,0.294,5.7,15.6,0.364,2.7,3.7,0.731,2.8,5.9,8.8,2.1,2.4,0.8,2.3,3.3,16.1,,89,101
17301,2012,Sam Young,SF,26,MEM,21,2,240,7,18.3,0.386,0,2,0,7,16.3,0.432,2.2,2.6,0.833,3.1,5.9,9,2,2.4,0.4,2,2.6,16.3,,92,102
17302,2012,Sam Young,SF,26,PHI,14,0,135,5.2,17.4,0.295,2,3.2,0.625,3.2,14.3,0.222,3.6,5.6,0.643,2.4,5.9,8.3,2.4,2.4,1.6,2.8,4.4,15.9,,83,98
17303,2012,Thaddeus Young,PF,23,PHI,63,1,1755,10.6,21,0.507,0,0.1,0.25,10.6,20.8,0.508,3.4,4.4,0.771,4.2,5.7,9.9,2.3,2,1.3,1.7,3.9,24.6,,111,100
17304,2013,Quincy Acy,PF,22,TOR,29,0,342,6.5,11.6,0.56,0.2,0.3,0.5,6.4,11.3,0.562,4.8,5.9,0.816,4.7,7.3,12,1.7,2,2.3,2.6,8.2,18,,120,105
17305,2013,Jeff Adrien,PF,26,CHA,52,5,713,5.3,12.4,0.429,0,0.1,0,5.3,12.2,0.434,4.8,7.4,0.65,5,9.4,14.4,2.7,1.3,2,2.4,5.9,15.4,,105,109
17306,2013,Arron Afflalo,SF,27,ORL,64,64,2307,9,20.4,0.439,1.6,5.4,0.3,7.3,15,0.489,4.3,5,0.857,0.7,4.7,5.4,4.7,0.9,0.2,3.1,3.1,23.9,,102,112
17307,2013,Josh Akognon,PG,26,DAL,3,0,9,11.3,22.7,0.5,5.7,11.3,0.5,5.7,11.3,0.5,0,0,0,0,5.7,5.7,5.7,0,0,0,17,28.4,,130,111
17308,2013,Cole Aldrich,C,24,TOT,45,0,388,5.7,10.4,0.55,0,0,0,5.7,10.4,0.55,1.6,2.6,0.6,3.9,11.7,15.6,1.2,0.7,3,3,7.8,13,,102,105
17309,2013,Cole Aldrich,C,24,HOU,30,0,213,5.4,10.1,0.535,0,0,0,5.4,10.1,0.535,0.9,2.1,0.444,2.8,10.6,13.4,1.4,0.7,2.1,3.3,9.6,11.7,,92,105
17310,2013,Cole Aldrich,C,24,SAC,15,0,175,6.2,10.8,0.568,0,0,0,6.2,10.8,0.568,2.3,3.2,0.727,5.3,13.2,18.5,0.9,0.6,4.1,2.6,5.6,14.6,,112,106
17311,2013,LaMarcus Aldridge,PF,27,POR,74,74,2790,12,24.8,0.484,0,0.3,0.143,12,24.6,0.488,5.3,6.6,0.81,3.3,9.3,12.6,3.6,1.2,1.7,2.7,3.5,29.4,,108,107
17312,2013,Lavoy Allen,C,23,PHI,79,37,1669,6.5,14.3,0.454,0,0,0,6.5,14.3,0.455,1.4,1.9,0.717,5,7.5,12.5,2.3,0.8,1.7,1.7,5.7,14.4,,103,106
17313,2013,Ray Allen*,SG,37,MIA,79,0,2035,7.6,16.9,0.449,3.6,8.6,0.419,4,8.3,0.48,3.6,4.1,0.886,1,4.6,5.6,3.5,1.7,0.4,2.7,3.4,22.5,,112,107
17314,2013,Tony Allen,SG,31,MEM,79,79,2109,7.3,16.4,0.445,0.1,0.6,0.125,7.2,15.8,0.458,3.4,4.8,0.717,3.1,6.2,9.3,2.5,3.1,1.1,2.4,5.4,18.1,,102,98
17315,2013,Al-Farouq Aminu,SF,22,NOH,76,71,2066,5.9,12.4,0.475,0.1,0.5,0.211,5.8,11.9,0.486,2.7,3.6,0.737,3.6,11.7,15.4,2.7,2.4,1.3,3,4,14.6,,101,105
17316,2013,Lou Amundson,PF,30,TOT,39,0,372,4.6,11.6,0.395,0,0,0,4.6,11.6,0.395,1.7,5.1,0.333,6.9,8.3,15.1,1.6,2.3,1.7,2.7,7.6,10.8,,89,105
17317,2013,Lou Amundson,PF,30,MIN,20,0,161,4.5,12.2,0.368,0,0,0,4.5,12.2,0.368,1.3,6.4,0.2,7.4,7.7,15.1,1,2.2,1.9,3.5,8.3,10.3,,77,103
17318,2013,Lou Amundson,PF,30,CHI,1,0,2,0,26.9,0,0,0,0,0,26.9,0,0,0,0,26.9,0,26.9,0,0,0,0,0,0,,59,113
17319,2013,Lou Amundson,PF,30,NOH,18,0,209,4.7,10.9,0.429,0,0,0,4.7,10.9,0.429,2.1,4.2,0.5,6.2,8.8,15,2.1,2.3,1.6,2.1,7,11.4,,102,106
17320,2013,Chris Andersen,C,34,MIA,42,0,624,6,10.4,0.577,0.2,0.3,0.667,5.9,10.2,0.575,5.3,7.9,0.677,4.8,9.8,14.6,1.4,1.4,3.7,2,7.6,17.6,,125,100
17321,2013,Alan Anderson,SF,30,TOR,65,2,1495,8.4,21.9,0.383,3.4,10.1,0.333,5,11.8,0.426,4.5,5.2,0.857,1.2,4,5.3,3.7,1.7,0.2,2.8,4.7,24.6,,101,110
17322,2013,James Anderson,SG-SF,23,TOT,39,2,401,6.5,15.8,0.413,2.6,7.5,0.35,3.9,8.3,0.47,3,3.5,0.857,2.3,6.8,9,5.3,1.9,0.6,3.1,3.1,18.6,,107,105
17323,2013,James Anderson,SF,23,SAS,10,0,94,6,13.6,0.44,2.7,6,0.455,3.3,7.6,0.429,3.8,4.9,0.778,1.6,6,7.6,4.9,1.6,1.1,3.8,3.8,18.4,,105,103
17324,2013,James Anderson,SG,23,HOU,29,2,307,6.7,16.4,0.406,2.6,8,0.327,4.1,8.5,0.481,2.8,3.1,0.895,2.4,7,9.4,5.4,2,0.5,2.9,2.9,18.7,,108,106
17325,2013,Ryan Anderson,PF,24,NOH,81,22,2503,10.2,24.2,0.423,4.6,12.1,0.382,5.6,12.1,0.464,3.3,3.9,0.844,4.1,7.1,11.2,2.1,0.9,0.7,2.1,3.9,28.4,,114,112
17326,2013,Carmelo Anthony,PF,28,NYK,67,67,2482,14.4,32.1,0.449,3.4,8.9,0.379,11,23.2,0.476,9.2,11,0.83,2.9,7,9.9,3.7,1.1,0.7,3.8,4.4,41.4,,112,108
17327,2013,Joel Anthony,C,30,MIA,62,3,566,3.3,6.4,0.515,0,0,0,3.3,6.4,0.515,1.6,2.6,0.607,4.2,6.5,10.8,1.2,1.2,3.9,2.1,4.6,8.1,,108,103
17328,2013,Trevor Ariza,SF,27,WAS,56,15,1471,6.7,16,0.417,2.7,7.4,0.364,4,8.6,0.463,2.8,3.4,0.821,1.6,7.9,9.4,4,2.5,0.7,3,2.5,18.8,,102,101
17329,2013,Darrell Arthur,PF,24,MEM,59,3,970,9.1,20.1,0.451,0.3,1,0.278,8.8,19.1,0.46,1.8,2.6,0.717,3.8,5.7,9.5,1.8,1.3,1.8,2.4,7.1,20.3,,99,102
17330,2013,Omer Asik,C,26,HOU,82,82,2464,6.7,12.4,0.541,0,0,0,6.7,12.4,0.542,3.4,6.1,0.562,5.6,13.8,19.4,1.5,0.9,1.8,3.5,4.5,16.9,,105,103
17332,2013,D.J. Augustin,PG,25,IND,76,5,1226,4.5,12.8,0.35,2.9,8.2,0.353,1.6,4.5,0.346,3.6,4.3,0.838,0.9,3.1,4,7.4,1.5,0.1,3,2.8,15.5,,109,104
17333,2013,Gustavo Ayon,C,27,TOT,55,3,734,6.5,11.8,0.551,0,0,0,6.5,11.8,0.551,1.4,3.5,0.4,4.2,9.8,14,5,1.6,1.2,3.3,7.5,14.4,,103,106
17334,2013,Gustavo Ayon,C,27,ORL,43,3,571,6.1,11.4,0.536,0,0,0,6.1,11.4,0.536,1.7,3.5,0.5,3.6,9.1,12.8,5.4,1.2,1.2,3.5,7.6,14,,102,108
17335,2013,Gustavo Ayon,C,27,MIL,12,0,163,7.8,13.1,0.595,0,0,0,7.8,13.1,0.595,0.3,3.7,0.083,6.2,12.1,18.3,3.7,2.8,1.2,2.8,7.5,15.9,,106,99
17336,2013,Jeff Ayres,PF,25,IND,37,0,369,8.8,18.2,0.484,0.3,0.6,0.5,8.5,17.6,0.484,3,3.3,0.913,4.2,10.8,15,2.2,0.9,1.7,3.3,6.3,20.9,,104,99
17337,2013,Luke Babbitt,PF,23,POR,62,0,730,6.2,16.8,0.368,4.5,12.8,0.348,1.7,4,0.429,0.7,0.9,0.769,1.1,8.8,9.9,2.1,1,0.4,1.6,5.9,17.6,,102,109
17338,2013,Leandro Barbosa,PG,30,BOS,41,2,513,8.5,19.7,0.43,1.8,4.8,0.383,6.6,14.9,0.445,3.2,4.2,0.756,0.8,3.9,4.7,5.9,1.7,0.6,2.1,5.2,21.9,,103,106
17339,2013,J.J. Barea,PG,28,MIN,74,2,1713,9.5,22.9,0.417,2.9,8.5,0.346,6.6,14.4,0.458,3.2,4,0.784,1,5.2,6.2,8.9,1,0,4.4,4,25.2,,101,109
17340,2013,Andrea Bargnani,PF,27,TOR,35,25,1003,9,22.6,0.399,2,6.5,0.309,7,16,0.436,3.4,4.1,0.844,1.4,5.4,6.8,2,1.1,1.2,2.9,3.4,23.5,,94,109
17341,2013,Harrison Barnes,SF,20,GSW,81,81,2058,6.8,15.5,0.439,1.3,3.6,0.359,5.5,11.9,0.464,3.6,4.7,0.758,1.3,6.9,8.2,2.4,1.3,0.3,2.5,3.5,18.5,,102,107
17342,2013,Matt Barnes,SF,32,LAC,80,4,2058,8,17.3,0.462,2.8,8.3,0.342,5.1,9,0.574,2.2,3,0.744,2.8,6.5,9.4,3.1,2.1,1.6,2.3,6,21,,113,103
17343,2013,Earl Barron,C,31,TOT,12,2,159,5.9,16.8,0.353,0,0,0,5.9,16.8,0.353,1,2.3,0.429,7.2,12.9,20.1,1.6,1.6,2,3.6,7.9,12.9,,81,99
17344,2013,Earl Barron,C,31,WAS,11,1,122,5.5,15.8,0.351,0,0,0,5.5,15.8,0.351,0.9,2.1,0.4,6.8,11.5,18.4,1.3,2.1,2.1,4.3,9.8,12,,76,97
17345,2013,Earl Barron,C,31,NYK,1,1,37,7.2,20.2,0.357,0,0,0,7.2,20.2,0.357,1.4,2.9,0.5,8.7,17.3,26,2.9,0,1.4,1.4,1.4,15.9,,98,103
17346,2013,Will Barton,SG,22,POR,73,5,894,6.9,18.2,0.382,0.5,3.8,0.138,6.4,14.3,0.447,2.9,3.8,0.769,2.1,6.4,8.5,3.4,2,0.5,3.5,3.3,17.3,,87,109
17347,2013,Brandon Bass,PF,27,BOS,81,69,2239,6.7,13.8,0.486,0,0,0,6.7,13.7,0.487,3,3.5,0.86,3,6.9,9.9,2,1,1.5,1.9,4.4,16.4,,107,104
17348,2013,Shane Battier,SF,34,MIA,72,20,1786,4.5,10.7,0.42,4,9.4,0.43,0.5,1.4,0.348,0.9,1.1,0.842,1.1,3.8,4.9,2.1,1.2,1.6,1,4.4,14,,122,107
17349,2013,Nicolas Batum,SF,24,POR,73,73,2807,6.6,15.6,0.423,3.1,8.3,0.372,3.5,7.3,0.481,3.3,3.9,0.848,1.8,5.9,7.7,6.7,1.7,1.6,3.6,2.6,19.6,,109,109
17350,2013,Jerryd Bayless,PG,24,MEM,80,4,1765,8,19.1,0.419,2.2,6.2,0.353,5.8,12.9,0.45,3.1,3.8,0.836,0.7,4.7,5.4,8.1,1.8,0.5,3.7,5.2,21.3,,104,103
17351,2013,Aron Baynes,C,26,SAS,16,0,141,6.5,13,0.5,0,0.4,0,6.5,12.7,0.514,2.5,4.3,0.583,4.3,7.2,11.6,1.8,0.4,2.2,4,8.3,15.5,,94,103
17352,2013,Kent Bazemore,SG,23,GSW,61,0,267,8.2,22.1,0.371,1.9,6.5,0.294,6.3,15.6,0.402,5.1,8.4,0.614,1,3.2,4.2,4.2,3.2,0.8,3.4,5.1,23.4,,91,104
17353,2013,Bradley Beal,SG,19,WAS,56,46,1745,8.4,20.5,0.41,2.7,7,0.386,5.7,13.5,0.424,3.7,4.7,0.786,1.3,5,6.3,4.1,1.5,0.9,2.7,3.4,23.3,,102,105
17354,2013,Michael Beasley,SF,24,PHO,75,20,1554,10.2,25.3,0.405,1.5,4.8,0.313,8.8,20.6,0.426,3.1,4.2,0.746,1.7,7.6,9.3,3.7,1,1.1,4.8,3.5,25.1,,87,109
17355,2013,Rodrigue Beaubois,PG,24,DAL,45,0,549,6,16.4,0.369,2,6.7,0.292,4.1,9.7,0.423,2.8,3.5,0.789,0.8,4.5,5.3,7.8,1.8,0.4,3.1,5,16.8,,97,109
17357,2013,Marco Belinelli,SG,26,CHI,73,27,1882,6.9,17.4,0.395,2.3,6.3,0.357,4.6,11.1,0.416,4,4.8,0.839,0.4,3.6,4,4.2,1.3,0.2,2.3,4,20,,104,107
17358,2013,Patrick Beverley,PG,24,HOU,41,0,713,5.5,13.2,0.418,2.5,6.7,0.375,3,6.5,0.462,2.4,2.9,0.829,3.2,4.5,7.6,8.2,2.6,1.5,3.1,5.8,16,,116,105
17359,2013,Andris Biedrins,C,26,GSW,53,9,495,1,2.2,0.476,0,0,0,1,2.2,0.476,0.4,1.3,0.308,3.5,12.2,15.7,1.4,1.5,4.3,1.4,10.4,2.5,,102,98
17360,2013,Chauncey Billups,SG,36,LAC,22,22,418,6.7,16.6,0.402,4.2,11.3,0.367,2.5,5.3,0.476,5.7,6,0.938,0.3,3.8,4,6.2,1.5,0.1,3.3,3.1,23.2,,117,108
17361,2013,Bismack Biyombo,C,20,CHA,80,65,2186,3.7,8.3,0.451,0,0,0,3.7,8.3,0.451,1.8,3.4,0.521,4.7,9.3,14,0.8,0.7,3.4,2,4.7,9.3,,98,109
17362,2013,DeJuan Blair,PF,23,SAS,61,16,851,8.5,16.2,0.524,0,0.1,0,8.5,16.2,0.526,2.6,4.2,0.629,4,9.8,13.8,2.7,2.2,0.6,2.9,6.7,19.6,,104,99
17363,2013,Steve Blake,PG,32,LAL,45,13,1175,4.9,11.7,0.422,3.1,7.4,0.421,1.8,4.3,0.424,1.2,1.5,0.771,0.9,4.8,5.7,7.5,1.5,0.3,2.7,3.6,14.1,,114,109
17364,2013,Andray Blatche,C,26,BRK,82,8,1555,12,23.5,0.512,0.1,0.8,0.136,11.9,22.7,0.524,5.1,7.5,0.685,5.6,8.9,14.5,3,3,1.9,4.3,5.7,29.3,,107,101
17365,2013,Eric Bledsoe,PG,23,LAC,76,12,1553,8.6,19.3,0.445,1.1,2.6,0.397,7.5,16.6,0.453,3.6,4.5,0.791,2.6,5,7.6,7.9,3.7,1.9,4.6,3.8,21.8,,102,101
17366,2013,Keith Bogans,SG,32,BRK,74,23,1408,4.1,10.9,0.38,3.2,9.4,0.343,0.9,1.5,0.615,0.4,0.7,0.647,0.6,4,4.6,2.9,1.1,0.2,1.9,4.1,11.9,,105,110
17367,2013,Andrew Bogut,C,28,GSW,32,32,786,5.4,11.9,0.451,0.1,0.1,1,5.3,11.8,0.448,1.2,2.5,0.5,4.4,11.4,15.8,4.3,1.3,3.6,2.3,5.5,12,,103,100
17368,2013,Matt Bonner,PF,32,SAS,68,4,909,6.3,12.9,0.487,3,6.7,0.442,3.3,6.2,0.536,0.6,0.8,0.733,1.4,5.8,7.2,2,1,1.1,0.9,4.8,16.1,,119,104
17369,2013,Trevor Booker,PF,25,WAS,48,14,887,6.3,12.9,0.491,0,0.3,0,6.3,12.6,0.502,2.3,4.2,0.556,5.8,8.3,14,2.3,1.9,0.9,1.8,5.6,15,,109,102
17370,2013,Carlos Boozer,PF,31,CHI,79,79,2546,11.5,24.1,0.477,0,0,0,11.5,24,0.478,4.1,5.6,0.731,3.7,12.6,16.3,3.8,1.4,0.6,3.7,5,27,,101,100
